Date,Well_Name,Basin,Well_Type,Well_Depth_Ft,Oil_Production_BBL,Water_Cut_Percentage,Gas_Production_MCF,Oil_Price_USD,Gas_Price_USD,Revenue_USD,Operating_Cost_USD,Maintenance_Cost_USD,Equipment_Purchase_USD,Net_Income_USD,Reservoir_Pressure_PSI,Well_Head_Temperature_F,Porosity_Percentage,Permeability_mD,Formation_Volume_Factor,Gas_Oil_Ratio,Well_Lease_Cost_USD,Salary_Cost_USD,Insurance_Cost_USD,Environmental_Compliance_Cost_USD,Water_Disposal_Cost_USD,Chemical_Treatment_Cost_USD,Pump_Efficiency_Percentage,Pump_Power_Usage_KWh,Tubing_Pressure_PSI,Casing_Pressure_PSI,Wellhead_Temperature_F,Artificial_Lift_Power_KWh,Last_Workover_Days,Next_Maintenance_Days,Equipment_Runtime_Hours,Downtime_Hours,Oil_Cut_Percentage,Gas_Oil_Ratio_SCF_BBL,Water_Oil_Ratio,Liquid_Rate_BBL_Day,Environmental_Risk_Score,Equipment_Risk_Score,Financial_Risk_Score,Overall_Risk_Score,Oil_Production_BBL_30D_Avg,Gas_Production_MCF_30D_Avg,Net_Income_USD_30D_Avg,Production_Decline_Rate
2021-05-06,Well_Ironman,Permian,Directional,11000,968.38,19.41,444.8,74.85,3.49,74035.75,16156.45,1833.9,0,56045.4,1824.57,137.2,10.31,42.59,1.142,889.63,4584.38,7062.88,1638.86,1314.82,861.2,694.31,95.89,90.78,886.98,449.64,114.86,126.05,365.0,30.0,24.22,0.12,80.59,0.46,0.24,1156.3,3.77,2.41,1.12,1.34,873.9686666666668,436.7146666666667,45226.01966666667,0.1069224086690137
2021-05-07,Well_Ironman,Permian,Directional,11000,814.82,19.33,423.53,69.69,3.44,58241.89,16230.35,1734.51,0,40277.03,1703.04,142.94,10.35,44.48,0.996,898.73,4527.09,7114.82,1680.69,1352.35,854.06,701.34,91.72,89.53,873.03,444.83,119.78,130.14,365.0,30.0,23.85,0.1,80.67,0.52,0.24,972.29,4.03,4.72,3.53,1.49,871.5256666666667,435.786,45018.71266666667,-0.08834388775761359
2021-05-08,Well_Ironman,Permian,Directional,11000,824.39,17.19,418.05,68.76,3.6,58190.35,16237.85,1911.72,0,40040.78,1793.15,141.23,10.58,42.96,1.009,845.81,4751.22,6654.44,1813.5,1348.4,960.02,710.27,94.45,84.44,860.07,433.27,112.15,126.67,365.0,30.0,23.57,0.46,82.81,0.51,0.21,966.08,4.98,2.08,3.34,4.31,868.353,434.503,44540.795000000006,-0.07709961265477017
2021-05-09,Well_Ironman,Permian,Directional,11000,886.71,18.53,485.03,69.63,3.58,63477.86,16110.47,1963.78,0,45403.61,1716.85,141.3,10.62,45.27,1.07,841.26,4519.24,7036.11,1655.34,1347.88,847.11,704.79,95.16,91.94,900.81,442.46,118.7,128.93,365.0,30.0,23.07,0.0,81.47,0.55,0.23,1050.99,3.51,3.69,2.41,1.91,866.7236666666668,436.06866666666673,44321.67033333333,0.004611166500498642
2021-05-10,Well_Ironman,Permian,Directional,11000,905.26,7.85,458.26,66.98,3.43,62205.94,15575.51,1781.27,0,44849.16,1628.18,151.52,10.55,42.87,1.14,888.76,4185.59,6850.9,1755.07,1218.54,905.48,659.93,93.56,93.8,863.3,424.2,111.59,129.45,365.0,30.0,23.34,0.0,92.15,0.51,0.09,976.29,3.36,1.86,4.8,1.6,870.1556666666667,438.90200000000004,44547.384,0.1323534930264556
2021-05-11,Well_Ironman,Permian,Directional,11000,901.81,12.14,426.6,65.98,3.53,61007.4,15335.74,1931.63,0,43740.02,1768.61,141.03,10.79,43.85,0.976,880.7,4399.56,6186.07,1803.35,1326.44,906.68,713.64,92.61,83.94,901.1,450.5,117.71,130.24,365.0,30.0,24.09,0.61,87.86,0.47,0.14,1011.32,1.84,4.59,4.22,1.24,872.6563333333335,439.6756666666667,44737.022,0.053836445649379394
2021-05-12,Well_Ironman,Permian,Directional,11000,873.77,11.12,402.38,68.68,3.45,61398.44,16899.71,1751.27,0,42747.45,1832.13,137.09,10.79,46.39,1.076,857.74,4437.54,7624.1,1870.71,1373.37,875.21,718.78,93.25,85.47,876.31,444.8,117.09,141.87,365.0,30.0,24.88,0.37,88.88,0.46,0.13,970.94,3.12,2.61,1.61,1.44,871.4060000000001,437.798,44483.69900000001,-0.06310179923227044
2021-05-13,Well_Ironman,Permian,Directional,11000,1009.24,3.69,422.47,71.79,3.45,73910.78,16495.4,1800.98,0,55614.4,1797.33,140.5,10.26,44.56,1.125,894.01,4504.44,7255.48,1785.4,1385.69,900.02,664.37,93.99,84.46,841.18,437.94,114.44,125.18,365.0,30.0,24.43,0.23,96.31,0.42,0.04,1046.46,4.91,4.55,1.32,4.88,877.4403333333333,438.2993333333333,44984.80933333333,0.10497503722519053
2021-05-14,Well_Ironman,Permian,Directional,11000,897.95,19.22,423.5,77.41,3.54,71009.42,15990.43,1831.29,0,53187.7,1830.81,144.32,10.47,43.06,1.108,868.32,4502.81,6948.96,1656.82,1275.22,887.74,718.88,94.48,86.14,887.97,425.13,116.2,136.53,365.0,30.0,24.05,0.09,80.78,0.47,0.24,1070.52,2.85,4.26,3.15,3.46,879.4913333333334,436.85499999999996,45333.86266666666,0.0945003778552449
2021-05-15,Well_Ironman,Permian,Directional,11000,900.39,16.38,417.46,68.75,3.61,63408.76,16189.6,1724.15,0,45495.0,1754.16,144.37,10.29,44.27,1.064,874.52,4344.65,7215.94,1767.74,1341.33,831.92,688.02,91.51,88.39,881.94,452.55,124.47,132.06,365.0,30.0,22.95,0.68,83.62,0.46,0.2,1047.92,4.06,4.18,3.0,1.07,878.8326666666667,434.87100000000004,45145.19933333333,0.14595715976632584
2021-05-16,Well_Ironman,Permian,Directional,11000,885.3,16.99,405.11,69.55,3.34,62925.93,15970.94,1803.93,0,45151.06,1850.75,141.53,10.81,46.65,1.056,856.59,4368.6,7060.78,1738.96,1300.87,834.65,667.08,97.47,84.47,877.68,430.21,115.2,144.21,365.0,30.0,24.11,0.14,83.01,0.46,0.2,1035.69,2.98,4.33,3.76,3.28,879.2223333333333,434.5063333333334,45047.592,-0.024763709268765588
2021-05-17,Well_Ironman,Permian,Directional,11000,860.83,20.32,483.25,68.94,3.5,61036.78,16393.42,1707.44,0,42935.91,1819.66,145.66,10.63,42.87,1.199,845.0,4678.89,7078.14,1692.2,1265.23,930.94,748.02,96.43,84.54,900.62,446.24,108.83,138.48,365.0,30.0,23.34,0.21,79.68,0.56,0.25,1035.72,4.75,3.39,2.64,3.8,879.605,436.0276666666667,45076.971999999994,-0.061683852543000905
2021-05-18,Well_Ironman,Permian,Directional,11000,891.65,14.04,468.58,67.3,3.66,61723.33,16065.86,1619.75,0,44037.72,1683.73,143.72,10.76,45.13,1.139,897.73,4127.43,7380.17,1715.48,1252.58,907.04,683.16,95.5,90.89,890.57,443.33,111.78,128.11,365.0,30.0,23.85,0.78,85.96,0.53,0.16,1016.81,4.65,3.84,4.55,2.48,882.2323333333333,438.29966666666667,45165.03166666666,0.05641979550489906
2021-05-19,Well_Ironman,Permian,Directional,11000,846.64,22.13,477.21,69.2,3.47,60243.55,16070.17,1707.55,0,42465.83,1728.55,146.26,10.69,41.57,1.065,868.61,4541.66,6892.29,1796.08,1220.68,894.9,724.56,95.69,94.2,871.37,430.68,116.56,136.04,365.0,30.0,24.77,0.4,77.87,0.56,0.28,1034.01,3.32,1.83,2.56,4.8,882.8463333333333,439.1053333333333,45215.420000000006,-0.02940535830973645
2021-05-20,Well_Ironman,Permian,Directional,11000,892.18,17.69,431.61,67.95,3.63,62190.37,16322.37,1850.39,0,44017.61,1772.02,138.94,10.57,41.62,1.106,888.52,4409.47,7251.07,1728.0,1303.0,896.91,733.92,90.77,90.9,904.48,444.15,116.98,127.41,365.0,30.0,24.54,0.0,82.31,0.48,0.21,1050.02,4.7,3.41,2.83,4.63,879.3813333333333,439.5933333333333,44897.21133333333,-0.09093873225803162
2021-05-21,Well_Ironman,Permian,Directional,11000,877.84,21.28,422.64,68.01,3.56,61206.62,16440.68,1640.96,0,43124.98,1747.28,133.84,10.56,45.11,0.979,862.28,4450.44,7190.44,1928.08,1356.2,826.69,688.83,93.04,86.17,873.77,440.53,113.64,138.69,365.0,30.0,23.39,0.0,78.72,0.48,0.27,1064.61,2.19,4.29,2.74,3.16,880.2753333333333,438.69800000000004,44904.56766666667,-0.016227362381208588
2021-05-22,Well_Ironman,Permian,Directional,11000,857.76,13.23,431.07,68.87,3.58,60617.42,16361.4,1836.73,0,42419.3,1701.69,144.18,10.77,47.37,1.123,885.1,4539.47,7031.26,1883.53,1369.92,811.01,726.21,96.88,83.02,867.24,450.79,118.27,126.97,365.0,30.0,23.37,0.25,86.77,0.5,0.15,971.21,2.04,1.83,1.43,1.01,878.3196666666666,439.902,44757.26166666667,-0.041223285343825466
2021-05-23,Well_Ironman,Permian,Directional,11000,779.97,7.64,444.62,70.21,3.36,56255.66,16276.61,1906.6,0,38072.44,1767.64,129.89,10.29,46.82,1.042,867.92,4063.7,7587.69,1668.07,1404.22,839.14,713.79,94.31,89.9,848.89,435.54,122.15,126.69,365.0,30.0,23.32,0.0,92.36,0.57,0.08,839.53,1.97,1.54,2.11,1.84,875.849,439.23366666666664,44728.17366666666,-0.10357549219046303
2021-05-24,Well_Ironman,Permian,Directional,11000,931.47,22.22,416.88,71.1,3.52,67694.99,16433.24,1713.03,0,49548.73,1759.73,147.44,10.58,41.87,1.059,863.36,4752.83,6946.38,1731.57,1420.7,862.13,719.63,93.23,86.86,850.54,449.46,112.13,130.23,365.0,30.0,24.45,0.0,77.78,0.45,0.29,1138.4,3.6,2.51,3.04,3.24,876.4093333333333,438.65,44785.890999999996,0.010490344977218458
2021-05-25,Well_Ironman,Permian,Directional,11000,962.26,19.65,448.62,67.99,3.42,66958.08,15869.0,1598.03,0,49491.05,1770.77,153.38,10.66,46.6,1.067,879.05,4442.55,6737.36,1704.59,1378.44,907.13,698.93,92.98,97.45,887.48,442.13,106.9,125.91,365.0,30.0,24.69,0.12,80.35,0.47,0.24,1151.3,1.26,3.91,3.03,1.86,881.6046666666666,438.71399999999994,45095.816,0.1084539977652601
2021-05-26,Well_Ironman,Permian,Directional,11000,916.21,21.55,426.64,71.5,3.58,67036.11,16053.31,1840.15,0,49142.65,1796.56,147.9,10.65,42.2,1.095,879.97,4367.36,7055.49,1724.53,1327.85,836.64,741.44,95.27,91.69,873.03,436.89,113.09,132.09,365.0,30.0,23.94,0.0,78.45,0.47,0.27,1113.63,4.79,3.89,4.12,1.39,882.4860000000001,438.3376666666667,45094.985,0.052969705328000716
2021-05-27,Well_Ironman,Permian,Directional,11000,853.17,26.68,433.5,69.37,3.56,60727.88,15407.76,1796.57,0,43523.55,1839.83,140.63,10.72,45.33,1.024,900.47,3919.01,6937.68,1693.63,1350.2,831.39,675.85,94.62,96.93,909.76,441.45,114.46,135.06,365.0,30.0,24.26,0.04,73.32,0.51,0.36,1080.84,3.96,3.03,2.36,3.06,882.6649999999998,438.25733333333335,45217.10333333334,0.11204233521460871
2021-05-28,Well_Ironman,Permian,Directional,11000,808.88,15.58,467.59,68.73,3.64,57296.13,16238.3,1712.69,0,39345.14,1763.33,144.39,10.31,41.84,1.009,847.86,4503.96,7325.38,1600.75,1202.16,890.32,715.73,91.04,88.59,915.66,428.22,110.64,124.32,365.0,30.0,25.12,0.16,84.42,0.58,0.18,934.91,2.22,3.55,2.02,4.78,881.9226666666667,438.8193333333333,44965.44033333333,-0.05712853629253167
2021-05-29,Well_Ironman,Permian,Directional,11000,934.35,19.0,407.84,65.06,3.41,62179.44,15921.35,1883.58,0,44374.5,1778.69,142.01,10.56,44.81,0.984,880.2,4158.92,7013.09,1803.64,1338.34,903.0,704.36,94.31,90.31,858.33,435.78,114.29,146.94,365.0,30.0,24.94,0.05,81.0,0.44,0.23,1111.91,4.28,4.67,2.11,2.66,884.8886666666666,437.709,45068.92,0.028000880184838817
2021-05-30,Well_Ironman,Permian,Directional,11000,833.55,15.72,387.89,70.15,3.32,59761.12,15671.58,1600.81,0,42488.73,1767.97,141.19,10.44,44.28,1.15,850.06,4123.49,6791.07,1838.47,1292.97,907.63,717.95,96.24,79.21,834.47,426.89,116.72,129.91,365.0,30.0,24.8,0.0,84.28,0.47,0.19,964.59,1.51,3.35,3.47,3.55,883.3753333333334,434.3896666666667,44989.76633333334,-0.11172327070834087
2021-05-31,Well_Ironman,Permian,Directional,11000,852.94,8.16,456.12,69.16,3.72,60686.0,16150.89,1916.0,0,42619.11,1797.6,142.68,10.67,45.49,1.111,891.52,4342.16,7180.64,1738.69,1332.13,885.08,672.19,93.19,84.19,894.94,429.86,102.16,133.65,365.0,30.0,24.53,0.0,91.84,0.53,0.09,922.53,1.75,1.01,2.12,3.41,882.5606666666666,434.1933333333333,44823.098,0.03224010649885045
2021-06-01,Well_Ironman,Permian,Directional,11000,905.47,12.42,448.82,78.69,3.57,72853.49,16360.54,1791.88,0,54701.07,1786.47,140.18,10.74,44.37,1.021,853.91,4419.81,7499.35,1635.18,1295.31,824.28,686.61,95.81,85.46,882.94,445.95,111.47,127.67,365.0,30.0,24.8,0.0,87.58,0.5,0.14,1017.91,1.91,3.23,1.01,2.04,884.7296666666666,434.45799999999997,45255.78633333334,0.07029550827423181
2021-06-02,Well_Ironman,Permian,Directional,11000,804.74,22.78,442.16,73.99,3.44,61063.45,16294.18,1589.18,0,43180.09,1764.58,132.03,10.29,46.75,1.036,860.34,4473.74,6994.55,1831.94,1402.95,910.33,680.67,93.78,87.09,912.21,439.52,113.09,122.07,365.0,30.0,23.55,0.38,77.22,0.55,0.3,988.07,2.28,2.09,1.43,2.48,880.6776666666666,434.77233333333334,45175.25066666667,-0.13161614744634242
2021-06-03,Well_Ironman,Permian,Directional,11000,870.2,9.17,462.13,67.84,3.52,60660.86,15986.98,1922.27,0,42751.61,1811.49,139.44,10.83,42.62,0.999,912.49,4535.95,6738.85,1684.49,1395.36,919.06,713.27,94.57,96.72,892.69,446.6,106.64,130.66,365.0,30.0,24.08,0.86,90.83,0.53,0.1,950.01,1.1,2.54,3.76,4.34,879.8246666666668,436.08866666666665,45233.169,-0.013076565388497552
2021-06-04,Well_Ironman,Permian,Directional,11000,829.41,15.88,388.26,76.66,3.61,64984.24,16297.88,1795.29,0,46891.07,1821.77,134.13,10.61,41.7,1.038,850.58,4522.91,7083.07,1796.69,1328.49,885.39,681.33,96.62,79.58,886.36,434.73,116.4,136.45,365.0,30.0,24.02,0.0,84.12,0.47,0.19,961.1,3.58,1.08,1.85,2.47,879.2513333333334,435.75399999999996,45256.090000000004,-0.10508200258955547
2021-06-05,Well_Ironman,Permian,Directional,11000,780.85,8.35,453.64,64.28,3.58,51817.02,16269.53,1891.03,0,33656.46,1764.5,130.35,10.87,47.42,1.071,851.61,4590.96,6856.49,1843.42,1343.77,908.5,726.39,93.6,84.05,853.53,448.63,114.4,145.82,365.0,30.0,24.23,0.29,91.65,0.58,0.09,846.04,1.06,4.23,4.85,3.87,873.0003333333334,436.04866666666663,44509.792,-0.028031915555721487
2021-06-06,Well_Ironman,Permian,Directional,11000,931.58,18.85,402.58,70.62,3.53,67209.36,16122.4,1799.44,0,49287.52,1826.04,143.75,10.49,43.37,1.07,863.14,4385.96,7098.32,1730.43,1286.79,875.71,745.19,93.49,87.13,850.72,435.61,113.43,120.25,365.0,30.0,24.29,0.48,81.15,0.43,0.23,1107.14,4.26,2.24,3.41,4.26,876.8923333333333,435.35033333333325,44810.14166666667,0.0031011090772046224
2021-06-07,Well_Ironman,Permian,Directional,11000,902.46,17.37,407.79,66.64,3.68,61640.38,16407.16,1634.99,0,43598.22,1786.44,134.26,10.9,43.75,1.057,876.26,4389.1,7314.21,1795.7,1356.64,855.49,696.02,90.46,87.37,898.24,442.32,105.25,128.39,365.0,30.0,24.27,0.0,82.63,0.45,0.21,1059.19,2.12,1.25,3.47,2.06,879.4946666666667,435.0083333333333,44928.723,-0.008253019330307532
2021-06-08,Well_Ironman,Permian,Directional,11000,837.07,19.52,459.94,72.12,3.34,61905.41,15895.34,1929.75,0,44080.32,1760.72,139.03,10.37,46.65,1.087,915.24,4030.1,7125.39,1811.2,1265.1,947.73,715.82,93.9,88.37,899.35,455.88,115.03,145.47,365.0,30.0,23.7,0.14,80.48,0.55,0.24,1000.42,2.24,3.21,4.81,2.2,877.8399999999999,434.17199999999997,44884.613333333335,-0.0368209695421543
2021-06-09,Well_Ironman,Permian,Directional,11000,867.32,23.9,392.02,68.56,3.49,60831.59,16422.6,1869.14,0,42539.85,1701.64,136.86,10.68,47.85,1.141,846.64,4663.97,6822.5,2004.89,1350.16,884.89,696.19,97.41,87.47,882.5,443.36,115.58,131.18,365.0,30.0,23.24,1.23,76.1,0.45,0.31,1074.6,1.53,3.24,4.33,2.3,876.5753333333334,431.964,44807.636333333336,0.0017440316004666556
2021-06-10,Well_Ironman,Permian,Directional,11000,906.71,9.03,423.9,70.43,3.46,65326.37,15935.66,2024.96,0,47365.75,1787.16,141.08,10.36,43.33,1.053,870.14,4173.2,7044.68,1776.54,1311.45,916.48,713.31,92.64,78.96,859.64,435.67,108.68,127.55,365.0,30.0,24.15,0.0,90.97,0.47,0.1,988.6,3.19,4.94,2.84,4.86,876.7386666666666,431.874,44928.494,-0.0902423117443435
2021-06-11,Well_Ironman,Permian,Directional,11000,942.21,17.09,443.84,70.96,3.44,68385.86,16812.3,1755.73,0,49817.83,1720.86,141.41,10.57,41.79,0.993,854.23,4566.2,7432.73,1827.63,1384.97,881.08,719.69,92.37,84.35,909.46,445.41,105.0,142.93,365.0,30.0,23.92,0.64,82.91,0.47,0.21,1103.26,1.88,2.75,2.65,4.4,879.02,433.25600000000003,45164.17333333333,0.13121308168851753
2021-06-12,Well_Ironman,Permian,Directional,11000,853.17,22.72,442.89,65.19,3.66,57238.96,15208.91,1738.09,0,40291.96,1782.52,142.91,10.71,44.05,1.053,855.33,3929.47,6686.47,1718.46,1259.79,879.88,734.84,97.41,92.51,853.16,443.54,111.41,125.22,365.0,30.0,24.29,0.97,77.28,0.52,0.29,1047.03,3.1,3.26,1.64,2.26,873.8176666666666,433.93666666666667,44653.42533333333,-0.043306159521860565
2021-06-13,Well_Ironman,Permian,Directional,11000,907.73,14.29,448.12,66.69,3.44,62078.25,16325.9,1548.4,0,44203.95,1832.37,143.32,10.33,42.12,1.091,885.72,4667.67,6958.01,1836.28,1304.74,874.37,684.83,97.28,86.2,906.26,433.84,98.93,121.59,365.0,30.0,23.88,0.0,85.71,0.49,0.17,1037.43,1.12,2.46,2.61,3.74,874.1436666666667,434.7573333333333,44353.967,0.13603994843748057
2021-06-14,Well_Ironman,Permian,Directional,11000,875.38,22.05,424.56,66.51,3.4,59664.79,15709.76,1885.39,0,42069.63,1841.25,134.65,10.31,44.48,0.987,861.46,4268.73,6869.42,1617.73,1317.51,913.17,723.2,96.83,92.0,880.07,445.9,109.35,131.01,365.0,30.0,24.34,0.38,77.95,0.49,0.28,1068.4,3.62,4.92,4.8,2.49,873.31,434.99399999999997,44239.78800000001,0.10004146926875856
2021-06-15,Well_Ironman,Permian,Directional,11000,873.73,9.47,422.31,69.14,3.45,61866.61,16584.54,1640.59,0,43641.48,1704.19,136.17,10.5,44.33,1.044,915.34,4627.34,7421.44,1617.27,1288.12,915.42,714.95,92.81,92.6,857.16,416.82,108.52,122.2,365.0,30.0,23.51,0.18,90.53,0.48,0.1,956.49,2.28,3.21,4.22,3.46,872.9243333333333,435.56733333333335,44189.46866666667,0.03485727821864271
2021-06-16,Well_Ironman,Permian,Directional,11000,914.1,21.63,428.98,73.21,3.44,68396.61,16373.08,1831.11,0,50192.42,1801.92,144.68,10.65,42.88,1.05,874.1,4313.09,7439.19,1698.09,1349.42,866.7,706.59,97.18,98.65,861.47,450.52,111.38,123.75,365.0,30.0,23.56,0.0,78.37,0.47,0.28,1111.79,2.14,2.98,4.51,1.22,874.7,433.7583333333333,44431.352333333336,0.07708441344205119
2021-06-17,Well_Ironman,Permian,Directional,11000,922.43,17.71,472.9,65.75,3.58,62343.04,16356.56,1685.64,150000,-105699.17,1754.53,133.13,10.26,43.7,1.071,888.53,4698.04,7072.78,1766.62,1308.94,772.55,737.63,94.18,81.03,875.09,430.14,109.24,138.13,0.0,30.0,24.36,0.0,82.29,0.51,0.22,1085.83,3.55,1.52,2.0,3.62,875.7260000000001,433.90233333333333,39440.12266666667,0.11540647408070215
2021-06-18,Well_Ironman,Permian,Directional,11000,866.17,14.63,457.0,73.97,3.33,65592.72,16325.26,1692.36,0,47575.1,1847.63,135.25,10.7,41.71,1.02,923.82,4594.99,7093.91,1656.37,1396.73,840.89,742.37,94.88,84.08,884.79,437.71,107.49,117.08,365.0,30.0,23.66,0.0,85.37,0.53,0.17,992.86,3.57,2.1,4.47,4.41,876.377,433.22866666666664,39610.431666666664,-0.011808059142974558
2021-06-19,Well_Ironman,Permian,Directional,11000,725.78,11.72,424.52,73.06,3.62,54562.19,17291.64,1716.69,0,35553.85,1768.92,135.68,10.4,44.67,1.124,891.11,4774.06,7716.22,1814.32,1364.6,915.26,707.18,93.13,86.78,898.91,453.4,100.97,128.76,365.0,30.0,23.51,0.0,88.28,0.58,0.13,810.81,1.41,3.86,1.86,3.05,870.8303333333334,432.99233333333336,39328.306333333334,-0.1949017171761992
2021-06-20,Well_Ironman,Permian,Directional,11000,889.47,10.88,410.37,68.7,3.65,62604.63,16209.47,1889.89,0,44505.28,1900.29,133.66,10.82,43.81,1.053,879.93,4406.87,7307.25,1596.72,1335.26,861.15,702.22,95.79,79.53,877.6,451.28,107.01,126.55,365.0,30.0,23.3,0.81,89.12,0.46,0.12,986.22,3.12,1.27,4.99,1.97,871.2180000000001,432.5833333333333,39374.316333333336,-0.0005618166904501898
2021-06-21,Well_Ironman,Permian,Directional,11000,966.29,8.89,398.92,70.55,3.49,69563.7,16202.15,1679.96,0,51681.58,1811.47,130.85,10.37,42.94,0.972,871.73,4265.86,7064.05,1857.37,1376.52,914.51,723.84,92.13,90.77,869.03,436.37,103.71,133.46,365.0,30.0,23.98,0.0,91.11,0.41,0.1,1052.23,4.18,1.8,4.66,3.54,874.8356666666666,431.51166666666666,39683.059,0.0767182207167052
2021-06-22,Well_Ironman,Permian,Directional,11000,825.67,20.8,456.42,71.99,3.43,61005.67,16600.66,1698.64,0,42706.36,1813.9,136.14,10.97,43.14,1.002,853.06,4664.39,7098.61,2012.99,1316.08,816.8,691.79,91.27,88.68,889.04,416.7,118.89,124.37,365.0,30.0,24.68,0.0,79.2,0.55,0.26,997.44,2.74,1.97,3.77,3.35,876.3589999999999,431.905,39837.523,0.013875756719918364
2021-06-23,Well_Ironman,Permian,Directional,11000,928.04,22.31,405.2,70.9,3.49,67212.01,15315.62,1965.04,0,49931.35,1744.59,122.21,10.5,45.56,0.992,878.04,4058.23,6741.15,1610.14,1308.59,878.03,719.48,94.46,91.86,866.43,462.31,110.85,126.99,365.0,30.0,24.07,0.0,77.69,0.44,0.29,1135.12,1.85,1.06,1.96,4.96,876.2446666666667,431.5156666666666,39850.277,0.12804181354078015
2021-06-24,Well_Ironman,Permian,Directional,11000,876.53,17.34,417.51,71.99,3.59,64600.07,15824.61,1712.62,0,47062.84,1708.5,128.9,10.88,44.75,1.055,875.14,4718.59,6379.59,1931.24,1205.15,877.0,713.04,94.28,86.96,888.66,441.18,98.8,131.4,365.0,30.0,24.12,0.0,82.66,0.48,0.21,1028.54,4.04,4.45,3.07,1.71,873.3870000000001,430.47866666666664,39769.33666666666,0.08049505072544161
2021-06-25,Well_Ironman,Permian,Directional,11000,948.93,14.63,443.92,69.51,3.5,67514.06,16291.01,1903.67,0,49319.38,1715.14,125.4,10.7,43.86,1.031,879.35,4450.95,7015.16,1959.58,1322.09,833.35,709.88,92.86,84.73,914.39,442.65,101.61,128.27,365.0,30.0,23.59,0.0,85.37,0.47,0.17,1087.77,4.99,1.1,4.11,3.46,874.4776666666666,431.05466666666666,39775.227666666666,0.026836051204917055
2021-06-26,Well_Ironman,Permian,Directional,11000,934.45,25.12,402.35,71.8,3.64,68558.29,16661.01,1706.08,0,50191.2,1800.46,148.87,10.66,44.17,1.046,903.58,4813.71,7103.45,1810.61,1311.34,896.11,725.79,94.57,93.19,869.59,440.02,106.66,136.62,365.0,30.0,23.63,0.49,74.88,0.43,0.34,1169.16,4.21,2.39,1.86,2.06,877.187,430.0163333333333,39997.48266666666,0.08382240367440685
2021-06-27,Well_Ironman,Permian,Directional,11000,937.2,17.64,463.65,72.42,3.44,69466.63,16117.54,1783.48,0,51565.61,1722.37,143.52,10.43,45.25,0.976,877.65,4292.14,7115.83,1814.66,1343.5,851.57,699.84,97.68,82.79,870.67,436.39,110.77,133.86,365.0,30.0,23.47,0.0,82.36,0.49,0.21,1102.54,4.77,1.15,1.73,3.23,881.4643333333333,429.885,40404.83166666667,0.06866747246231397
2021-06-28,Well_Ironman,Permian,Directional,11000,898.35,16.21,399.23,69.59,3.82,64040.99,16188.35,1871.78,0,45980.86,1823.82,137.13,10.37,45.63,1.119,881.82,4542.17,7035.91,1778.46,1279.2,873.1,679.51,96.65,87.18,896.6,437.74,102.31,136.34,365.0,30.0,24.14,1.45,83.79,0.44,0.19,1043.94,4.38,4.77,2.55,2.21,880.2643333333333,429.59799999999996,40458.377,-0.02319284968684754
2021-06-29,Well_Ironman,Permian,Directional,11000,812.02,19.19,446.19,70.22,3.42,58546.17,16072.5,1694.42,0,40779.24,1767.68,131.65,10.52,43.81,1.002,849.06,4335.48,7003.33,1790.52,1347.89,876.46,718.82,95.7,86.84,906.39,417.4,116.2,129.74,365.0,30.0,23.78,0.0,80.81,0.55,0.24,967.82,4.41,2.29,1.29,4.82,879.5466666666666,431.54133333333334,40401.394,-0.09072381976171273
2021-06-30,Well_Ironman,Permian,Directional,11000,983.81,10.65,446.7,67.11,3.62,67640.83,16298.77,1740.53,0,49601.54,1774.7,134.21,10.57,46.13,1.078,888.32,4492.03,6972.94,1830.51,1401.62,902.8,698.87,93.07,86.06,890.48,430.61,107.35,137.76,365.0,30.0,24.44,0.0,89.35,0.45,0.12,1088.6,1.75,4.18,4.65,2.9,883.909,431.2273333333333,40634.14166666667,0.056145398331740815
2021-07-01,Well_Ironman,Permian,Directional,11000,807.08,20.89,465.57,68.75,3.57,57148.69,16134.96,1517.8,0,39495.94,1707.91,128.96,10.41,40.42,0.978,875.87,4276.79,7143.58,1658.3,1386.11,957.08,713.1,97.03,94.01,853.58,451.33,110.5,128.37,365.0,30.0,23.79,0.16,79.11,0.58,0.26,975.71,1.74,4.78,4.24,3.19,880.6293333333332,431.78566666666666,40127.304,-0.016116055101791926
2021-07-02,Well_Ironman,Permian,Directional,11000,906.26,19.7,484.84,69.91,3.74,65169.86,15896.13,1743.9,0,47529.83,1792.27,126.95,10.35,44.89,1.084,919.91,4077.9,7080.35,1714.77,1422.75,890.81,709.55,99.71,89.56,903.15,443.58,97.25,139.1,365.0,30.0,22.86,0.0,80.3,0.53,0.25,1084.83,3.24,3.32,4.28,3.9,884.0133333333334,433.2083333333333,40272.295333333335,-0.0066097403238004615
2021-07-03,Well_Ironman,Permian,Directional,11000,777.06,15.65,438.8,68.13,3.57,54507.75,16171.08,1775.29,0,36561.38,1729.95,123.3,10.75,44.91,1.021,874.46,4535.05,6931.04,1916.83,1241.33,833.22,713.61,93.96,93.71,912.24,432.61,115.88,128.38,365.0,30.0,24.16,0.43,84.35,0.56,0.19,898.7,3.32,2.28,1.05,3.8,880.9086666666667,432.4306666666667,40065.95433333333,-0.047417069164194525
